ingredient_code,std_name_ko,std_name_en,old_name_ko,old_name_en,as_of_date,source,ingest_date,batch_id
7428,소듐테트라하이드로자스모네이트,Sodium Tetrahydrojasmonate,,,,kcia,2026-03-23,kcia_2026-03-23
7427,테트라하이드로자스모닉애씨드,Tetrahydrojasmonic Acid,109959-44-6,,,kcia,2026-03-23,kcia_2026-03-23
7426,프로콜라겐,Procollagen,156715-50-3,,,kcia,2026-03-23,kcia_2026-03-23
7425,세라알바,Cera Alba,8012-89-3,,,kcia,2026-03-23,kcia_2026-03-23
7424,팔미토일트라이펩타이드-40,Palmitoyl Tripeptide-40,,팔미토일트리펩타이드-40,,kcia,2026-03-23,kcia_2026-03-23
7423,신양벚나무껍질가루,Prunus Cerasus (Bitter Cherry) Shell Powder,,,,kcia,2026-03-23,kcia_2026-03-23
7422,화이트루핀씨오일,Lupinus Albus Seed Oil,,하얀루핀씨오일,,kcia,2026-03-23,kcia_2026-03-23
7421,중국목련싹/꽃추출물,Magnolia Biondii Bud/Flower Extract,,중국목련나무싹/꽃추출물,,kcia,2026-03-23,kcia_2026-03-23
7420,폴리(트라이펩타이드-6),Poly(Tripeptide-6),,폴리(트리펩타이드-6),,kcia,2026-03-23,kcia_2026-03-23
7419,양까막까치밥나무씨추출물,Ribes Nigrum (Black Currant) Seed Extract,,블랙커런트씨추출물,,kcia,2026-03-23,kcia_2026-03-23
7418,호마린에이치씨엘,Homarine HCl,,,,kcia,2026-03-23,kcia_2026-03-23
7417,미리스틸트라이실록세인,Myristyl Trisiloxane,286938-65-6,미리스틸트리실록산,,kcia,2026-03-23,kcia_2026-03-23
7416,퀴노아씨,Chenopodium Quinoa Seed,,,,kcia,2026-03-23,kcia_2026-03-23
7415,아사이팜스테롤,Euterpe Oleracea Sterols,,아사이야자스테롤,,kcia,2026-03-23,kcia_2026-03-23
7414,안젤리카추출물,Angelica Archangelica Extract,84775-41-7,,,kcia,2026-03-23,kcia_2026-03-23
7413,비스-다이옥타데실아마이드다이머다이리놀레익애씨드/에틸렌다이아민코폴리머,Bis-Dioctadecylamide Dimer Dilinoleic Acid/Ethylenediamine Copolymer,,비스-디옥타데실아마이드다이머디리놀레익애씨드/에칠렌디아민코폴리머,,kcia,2026-03-23,kcia_2026-03-23
7412,야생딸기잎추출물,Fragaria Vesca (Strawberry) Leaf Extract,84929-78-2,산딸기잎추출물,,kcia,2026-03-23,kcia_2026-03-23
7411,폴리쿼터늄-76,Polyquaternium-76,,,,kcia,2026-03-23,kcia_2026-03-23
7410,옥수수겨추출물,Zea Mays (Corn) Bran Extract,,옥수수겨추추룰,,kcia,2026-03-23,kcia_2026-03-23
7409,향기제비꽃추출물,Viola Odorata Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7408,구기자나무잎추출물,Lycium Chinense Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7407,시금치가루,Spinacia Oleracea (Spinach) Leaf Powder,,,,kcia,2026-03-23,kcia_2026-03-23
7406,페루기네움철쭉추출물,Rhododendron Ferrugineum Extract,90106-21-1,알펜로제추출물,,kcia,2026-03-23,kcia_2026-03-23
7405,모람씨추출물,Ficus Pumila Seed Extract,,넝쿨고무나무씨추출물,,kcia,2026-03-23,kcia_2026-03-23
7404,기름골뿌리오일,Cyperus Esculentus Root Oil,,,,kcia,2026-03-23,kcia_2026-03-23
7403,폴리아크릴레이트크로스폴리머-6,Polyacrylate Crosspolymer-6,,,,kcia,2026-03-23,kcia_2026-03-23
7402,향기제비꽃꽃추출물,Viola Odorata Flower Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7401,두송싹추출물,Juniperus Communis Sprout Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7400,자주개자리오일불검화물,Medicago Sativa (Alfalfa) Oil Unsaponifiables,,,,kcia,2026-03-23,kcia_2026-03-23
7399,오르소시폰잎추출물,Orthosiphon Stamineus Leaf extract,,,,kcia,2026-03-23,kcia_2026-03-23
7398,다이하이드록시프로필알지닌에이치씨엘,Dihydroxypropyl Arginine HCl,787607-61-8,디하이드록시프로필알지닌에이치씨엘,,kcia,2026-03-23,kcia_2026-03-23
7397,감람석추출물,Olivine Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7396,포도즙추출물,Vitis Vinifera (Grape) Juice Extract,85594-37-2,,,kcia,2026-03-23,kcia_2026-03-23
7395,타라곤씨/캐모마일씨/텃슨씨추출물,Artemisia Dracunculus Seed (Tarragon)/Anthemis Nobilis Seed/Hypericum Androsaemum Seed Extract,,타라곤씨/캐모마일씨/투싼씨추출물,,kcia,2026-03-23,kcia_2026-03-23
7394,관화육종용추출물,Cistanche Tubulosa Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7393,하이드롤라이즈드콩,Hydrolyzed Soy,,,,kcia,2026-03-23,kcia_2026-03-23
7392,잎새버섯자실체추출물,Grifola Frondosa Fruiting Body Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7391,호박추출물,Amber Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7390,한련꽃/잎/줄기추출물,Tropaeolum Majus Flower/Leaf/Stem Extract,84625-49-0,,,kcia,2026-03-23,kcia_2026-03-23
7389,개다시마추출물,Kjellmaniella Crassifolia Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7388,마트리카리아꽃/잎/줄기추출물,Chamomilla Recutita (Matricaria) Flower/Leaf/Stem Extract,84082-60-0 (generic),캐모마일꽃/잎/줄기추출물,,kcia,2026-03-23,kcia_2026-03-23
7387,전복느타리버섯발효여과물,Pleurotus Cystidiosus Ferment Filtrate,,전복느타리발효여과물,,kcia,2026-03-23,kcia_2026-03-23
7386,딕튀옵테리스 폴리포디오이데스추출물,Dictyopteris Polypodioides Extract,,돌미역추출물,,kcia,2026-03-23,kcia_2026-03-23
7385,화이트루버빈추출물,Landolphia Owariensis Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7384,아이소프로필리덴다이페닐비스옥시하이드록시프로필메타크릴레이트,Isopropylidenediphenyl Bisoxyhydroxypropyl Methacrylate,1565-94-2,이소프로필리덴디페닐비스옥시하이드록시프로필메타크릴레이트,,kcia,2026-03-23,kcia_2026-03-23
7383,대청씨오일,Isatis Tinctoria Seed Oil,,,,kcia,2026-03-23,kcia_2026-03-23
7382,금영화꽃/잎/줄기추출물,Eschscholzia Californica Flower/Leaf/Stem Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7381,아나토펄프추출물,Bixa Orellana Pulp Extract,89957-43-7,빅사펄프추출물,,kcia,2026-03-23,kcia_2026-03-23
7380,물망초꽃/잎/줄기추출물,Myosotis Sylvatica Flower/Leaf/Stem Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7379,꽃생강꽃/잎/줄기추출물,Hedychium Coronarium Flower/Leaf/Stem Extract,1174756-93-4(generic),,,kcia,2026-03-23,kcia_2026-03-23
7378,포르피리듐폴리사카라이드,Porphyridium Polysaccharide,,포피리듐폴리사카라이드,,kcia,2026-03-23,kcia_2026-03-23
7377,고산골무꽃꽃/잎/줄기추출물,Scutellaria Alpina Flower/Leaf/Stem Extract,921608-19-7,알파인스컬캡꽃/잎/줄기추출물,,kcia,2026-03-23,kcia_2026-03-23
7376,효모/로도박터/락토바실러스/류코노스톡/스트렙토미세스 그리세우스/아스퍼질러스/바실러스발효여과물,Saccharomyces/Rhodobacter/Lactobacillus/Leuconostoc/Streptomyces Griseus/Aspergillus/Bacillus Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
7375,영산홍꽃추출물,Rhododendron Indicum Flower Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7374,김추출물,Porphyra Tenera Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7373,타임잎수,Thymus Vulgaris (Thyme) Leaf Water,84650-52-2 84929-51-1,선백리향잎수,,kcia,2026-03-23,kcia_2026-03-23
7372,두송열매수,Juniperus Communis Fruit Water,,,,kcia,2026-03-23,kcia_2026-03-23
7371,다이하이드록시메틸크로몬,Dihydroxy Methylchromone,1013-69-0,디하이드록시메칠크로몬,,kcia,2026-03-23,kcia_2026-03-23
7370,맥아농축가루,,,,,kcia,2026-03-23,kcia_2026-03-23
7369,올리브나무싹추출물,Olea Europaea (Olive) Bud Extract,84012-27-1,올리브싹추출물,,kcia,2026-03-23,kcia_2026-03-23
7368,유럽개암싹추출물,Corylus Avellana (Hazelnut) Bud Extract,,개암싹추출물,,kcia,2026-03-23,kcia_2026-03-23
7367,만주자작나무싹추출물,Betula Alba Bud Extract,,자작나무싹추출물,,kcia,2026-03-23,kcia_2026-03-23
7366,해파리추출물,Jellyfish Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7365,밤부사 불가리스싹추출물,Bambusa Vulgaris Shoot Extract,,죽순추출물,,kcia,2026-03-23,kcia_2026-03-23
7364,포트마리골드꽃수,Calendula Officinalis Flower Water,,카렌둘라꽃수,,kcia,2026-03-23,kcia_2026-03-23
7363,소듐엠에이/비닐알코올코폴리머,Sodium MA/Vinyl Alcohol Copolymer,139871-83-3,,,kcia,2026-03-23,kcia_2026-03-23
7362,베헤녹시피이지-10다이메티콘,Behenoxy PEG-10 Dimethicone,1136947-78-8,베헤녹시피이지-10디메치콘,,kcia,2026-03-23,kcia_2026-03-23
7361,하이드롤라이즈드방사무늬돌김,Hydrolyzed Porphyra Yezoensis,,,,kcia,2026-03-23,kcia_2026-03-23
7360,로즈우드추출물,Aniba Rosodora (Rosewood) Wood Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7359,라이소포스파티딕애씨드,Lysophosphatidic Acid,22002-87-5,,,kcia,2026-03-23,kcia_2026-03-23
7358,헥실다이메틸올프로피오네이트,Hexyl Dimethylolpropionate,,헥실디메칠올프로피오네이트,,kcia,2026-03-23,kcia_2026-03-23
7357,알라닌/히스티딘/라이신폴리펩타이드카퍼에이치씨엘,Alanine/Histidine/Lysine Polypeptide Copper HCl,,,,kcia,2026-03-23,kcia_2026-03-23
7356,토탄수,Peat Water,,,,kcia,2026-03-23,kcia_2026-03-23
7355,카페오일에스에이치-데카펩타이드-9,Caffeoyl sh-Decapeptide-9,,카페오일데카펩타이드-17,,kcia,2026-03-23,kcia_2026-03-23
7354,로즈오브예리코추출물,Selaginella Lepidophylla Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7353,키토산하드록시프로필트라이모늄클로라이드,Chitosan Hydroxypropyltrimonium Chloride,,키토산하이드록시프로필트리모늄클로라이드,,kcia,2026-03-23,kcia_2026-03-23
7352,하이드로제네이티드감자전분,Hydrogenated Potato Starch,68412-29-3(Generic),,,kcia,2026-03-23,kcia_2026-03-23
7351,팔미토일글라이신,Palmitoyl Glycine,,,,kcia,2026-03-23,kcia_2026-03-23
7350,팔미토일아이소류신,Palmitoyl Isoleucine,54617-29-7,팔미토일이소류신,,kcia,2026-03-23,kcia_2026-03-23
7349,트리리프솝베리열매추출물,Sapindus Trifoliatus Fruit Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7348,포타슘라우릴포스페이트,Potassium Lauryl Phosphate,39322-78-6,,,kcia,2026-03-23,kcia_2026-03-23
7347,에스에이치-폴리펩타이드-7,sh-Polypeptide-7,,,,kcia,2026-03-23,kcia_2026-03-23
7346,시노히조비움 멜리오티발효물,Sinorhizobium Meliloti Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
7345,황야자잎추출물,Chrysalidocarpus Lutescens Leaf Extract,,아레카잎추출물,,kcia,2026-03-23,kcia_2026-03-23
7344,아크릴레이트/메톡시피이지-15메타크릴레이트코폴리머,Acrylates/Methoxy PEG-15 Methacrylate Copolymer,,,,kcia,2026-03-23,kcia_2026-03-23
7343,폴리다이에틸렌글라이콜아디페이트/아이피디아이코폴리머,Polydiethyleneglycol Adipate/IPDI Copolymer,55636-50-5,폴리디에칠렌글라이콜아디페이트/아이피디아이코폴리머,,kcia,2026-03-23,kcia_2026-03-23
7342,올리브오일글리세레스-8에스터,Olive Oil Glycereth-8 Esters,,,,kcia,2026-03-23,kcia_2026-03-23
7341,세테아릴스테아레이트,Cetearyl Stearate,93820-97-4,,,kcia,2026-03-23,kcia_2026-03-23
7340,마트리카리아잎추출물,Chamomilla Recutita (Matricaria) Leaf Extract,84082-60-0,캐모마일잎추출물,,kcia,2026-03-23,kcia_2026-03-23
7339,사이클로헥산다이올비스-에틸헥사노에이트,Cyclohexanediol Bis-Ethylhexanoate,,사이클로헥산디올비스-에칠헥사노에이트,,kcia,2026-03-23,kcia_2026-03-23
7338,다이올레오일에틸하이드록시에틸모늄메토설페이트,Dioleoylethyl Hydroxyethylmonium Methosulfate,94095-35-9,디올레오일에칠하이드록시에칠모늄메토설페이트,,kcia,2026-03-23,kcia_2026-03-23
7337,피이지/피피지-300/55코폴리머,PEG/PPG-300/55 Copolymer,9003-11-6(Generic),,,kcia,2026-03-23,kcia_2026-03-23
7336,개나리가지/잎추출물,Forsythia Koreana Branch/Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7335,네오탐,Neotame,165450-17-9,,,kcia,2026-03-23,kcia_2026-03-23
7334,새우난초추출물,Calanthe Discolor Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7333,보리에스에이치-올리고펩타이드-1,Barley sh-Oligopeptide-1,,형질전환보리에스에이치-올리고펩타이드-1,,kcia,2026-03-23,kcia_2026-03-23
7332,눈꽃동충하초/스노우로투스발효추출여과물,Paecilomyces Japonica/Saussurea Involucrata Ferment Extract Filtrate,,눈꽃동충하초/눈연꽃발효추출여과물,,kcia,2026-03-23,kcia_2026-03-23
7331,효모/감자추출물발효여과물,Saccharomyces/Potato Extract Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
7330,포도잎오일,Vitis Vinifera (Grape) Leaf Oil,8016-21-5,,,kcia,2026-03-23,kcia_2026-03-23
7329,슬리퍼우드잎추출물,Manilkara Multinervis Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7328,투쿠마씨버터,Astrocaryum Tucuma Seed Butter,,투쿠마씨드버터,,kcia,2026-03-23,kcia_2026-03-23
7327,진주층,Mother of Pearl,,,,kcia,2026-03-23,kcia_2026-03-23
7326,아이소세테스-10스테아레이트,Isoceteth-10 Stearate,,이소세테스-10스테아레이트,,kcia,2026-03-23,kcia_2026-03-23
7325,느타리버섯추출물,Pleurotus Ostreatus (Mushroom) Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7324,귀리펩타이드,Avena Sativa (Oat) Peptide,151661-87-9 84012-26-0,,,kcia,2026-03-23,kcia_2026-03-23
7323,소듐쿠멘설포네이트,Sodium Cumenesulfonate,28348-53-0 32073-22-6,,,kcia,2026-03-23,kcia_2026-03-23
7322,서양수수꽃다리잎세포배양추출물,Syringa Vulgaris (Lilac) Leaf Cell Culture Extract,,라일락잎세포배양추출물,,kcia,2026-03-23,kcia_2026-03-23
7321,효모/터키석발효용해여과물,Saccharomyces/Turquoise Ferment Lysate Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
7320,효모/진주층발효용해여과물,Saccharomyces/Mother of Pearl Ferment Lysate Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
7319,효모/오팔발효용해여과물,Saccharomyces/Opal Ferment Lysate Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
7318,바실러스/살구씨/개똥쑥추출물/팥/콩/밀겨/도꼬마리열매추출물발효추출물,Bacillus/Apricot Seed/Artemisia Annua Extract/Phaseolus Angularis Seed/Soybean Seed/Wheat Bran/Xanthium Strumarium Fruit Extract Ferment Extract,,바실러스/살구씨/청호추출물/팥/콩/밀겨/창이자추출물발효추출물,,kcia,2026-03-23,kcia_2026-03-23
7317,라즈베리씨오일/토코페릴석시네이트아미노프로판다이올에스터,Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters,,라즈베리씨오일/토코페릴석시네이트아미노프로판디올에스터,,kcia,2026-03-23,kcia_2026-03-23
7316,하이드롤라이즈드녹용,Hydrolyzed Antler Velvet,,,,kcia,2026-03-23,kcia_2026-03-23
7315,캠퍼우드오일,Tarchonanthus Camphoratus Oil,,,,kcia,2026-03-23,kcia_2026-03-23
7314,스피카툼꽃생강추출물,Hedychium Spicatum Extract,93455-95-9,스파이크드진저릴리추출물,,kcia,2026-03-23,kcia_2026-03-23
7313,소듐파이루베이트,Sodium Pyruvate,113-24-6,소듐피루베이트,,kcia,2026-03-23,kcia_2026-03-23
7312,모나스커스/쌀발효물,Monascus/Rice Ferment,,붉은누룩곰팡이/쌀발효물,,kcia,2026-03-23,kcia_2026-03-23
7311,비타민나무씨오일,Hippophae Rhamnoides Seed Oil,90106-68-6,산자나무씨오일,,kcia,2026-03-23,kcia_2026-03-23
7310,소듐스위트아몬드암포아세테이트,Sodium Sweetalmondamphoacetate,,,,kcia,2026-03-23,kcia_2026-03-23
7309,레몬버베나수,Lippia Citrodora Water,,,,kcia,2026-03-23,kcia_2026-03-23
7308,스패니쉬타임꽃오일,Thymus Zygis Flower Oil,,,,kcia,2026-03-23,kcia_2026-03-23
7307,시베리안파인씨오일,Pinus Sibirica Seed Oil,,,,kcia,2026-03-23,kcia_2026-03-23
7306,아가베 아트로비렌스추출물,Agave Atrovirens Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7305,아프리코트커넬오일폴리글리세릴-10에스터,Apricot Kernel Oil Polyglyceryl-10 Esters,,,,kcia,2026-03-23,kcia_2026-03-23
7304,런던로켓씨오일,Sisymbrium Irio Seed Oil,,,,kcia,2026-03-23,kcia_2026-03-23
7303,하이드로제네이티드아르간커넬오일,Hydrogenated Argania Spinosa Kernel Oil,,하이드로제네이티드아르간트리커넬오일,,kcia,2026-03-23,kcia_2026-03-23
7302,녹나무잎오일,Cinnamomum Camphora (Camphor) Leaf Oil,92201-50-8,,,kcia,2026-03-23,kcia_2026-03-23
7301,비타민나무열매즙,Hippophae Rhamnoides Fruit Juice,90106-68-6,산자나무열매즙,,kcia,2026-03-23,kcia_2026-03-23
7300,시어버터데실에스터,Shea Butter Decyl Esters,,쉐어버터데실에스터,,kcia,2026-03-23,kcia_2026-03-23
7299,소듐시어버터암포아세테이트,Sodium Sheabutteramphoacetate,515861-29-7,소듐쉐어버터암포아세테이트,,kcia,2026-03-23,kcia_2026-03-23
7298,트라이소듐엔티에이,Trisodium NTA,10042-84-9 18662-53-8 (hydrate) 5064-31-3,트리소듐엔티에이,,kcia,2026-03-23,kcia_2026-03-23
7297,풀빅애씨드,Fulvic Acid,479-66-3,,,kcia,2026-03-23,kcia_2026-03-23
7296,브라시카미도프로필다이메틸아민,Brassicamidopropyl Dimethylamine,,브라시카미도프로필디메칠아민,,kcia,2026-03-23,kcia_2026-03-23
7295,말조직추출물,Horse Tissue Extract,,호오스티슈추출물,,kcia,2026-03-23,kcia_2026-03-23
7294,비피다/황금추출물발효용해추출여과물,Bifida/Scutellaria Baicalensis Root Extract Ferment lysate Extract Filtrate,,비피다/황금추출발효용해추출여과물,,kcia,2026-03-23,kcia_2026-03-23
7293,피피지-16글리세릴에터,PPG-16 Glyceryl Ether,25791-96-2(generic),피피지-16글리세릴에텔,,kcia,2026-03-23,kcia_2026-03-23
7292,해삼추출물,Sea Cucumber Extract,,해삼추출물,,kcia,2026-03-23,kcia_2026-03-23
7291,인삼잎/줄기추출물,Panax Ginseng Leaf/Stem Extract,72480-62-7 1449115-64-3,,,kcia,2026-03-23,kcia_2026-03-23
7290,신양벚나무꽃추출물,Prunus Cerasus (Bitter Cherry) Flower Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7289,아크릴레이트/비닐네오데카노에이트크로스폴리머,Acrylates/Vinyl Neodecanoate Crosspolymer,,,,kcia,2026-03-23,kcia_2026-03-23
7288,코카미도프로필피지-다이모늄클로라이드,Cocamidopropyl PG-Dimonium Chloride,,코카미도프로필피지-디모늄클로라이드,,kcia,2026-03-23,kcia_2026-03-23
7287,아스퍼질러스/글루코오스/콩/전분발효여과물,Aspergillus/Glucose/Soybean/Starch Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
7286,일엽초추출물,Lepisorus Thunbergianus Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7285,아스파라거스추출물,Asparagus Officinalis Extract,84649-90-1,,,kcia,2026-03-23,kcia_2026-03-23
7284,샐비어추출물,Artemisia Tridentata Extract,84649-90-1,,,kcia,2026-03-23,kcia_2026-03-23
7283,흰무늬엉겅퀴씨추출물,Silybum Marianum Seed Extract,84604-20-6 (generic),,,kcia,2026-03-23,kcia_2026-03-23
7282,양마줄기가루,Hibiscus Cannabinus Stem Powder,,,,kcia,2026-03-23,kcia_2026-03-23
7281,하이드로제네이티드양구슬냉이씨오일,Hydrogenated Camelina Sativa Seed Oil,,,,kcia,2026-03-23,kcia_2026-03-23
7280,락토바실러스/홍삼추출물발효여과물,Lactobacillus/Panax Ginseng Root Extract Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
7279,합성사파이어,Synthetic Sapphire,,,,kcia,2026-03-23,kcia_2026-03-23
7278,사탕무뿌리즙,Beta Vulgaris (Beet) Root Juice,,비트뿌리즙,,kcia,2026-03-23,kcia_2026-03-23
7277,구기자즙,Lycium Chinense Fruit Juice,,,,kcia,2026-03-23,kcia_2026-03-23
7276,투속코튼그래스꽃/줄기추출물,Eriophorum Spissum Flower/Stem Extract,,황새풀꽃/줄기추출물,,kcia,2026-03-23,kcia_2026-03-23
7275,돌나물추출물,Sedum Sarmentosum Extract,,,,kcia,2026-03-23,kcia_2026-03-23
7274,닭의장풀꽃/잎/줄기추출물,Commelina Communis Flower/Leaf/Stem Extract,,닭의장풀잎/꽃/줄기추출물,,kcia,2026-03-23,kcia_2026-03-23
